"Speaker","Word","approximants","Begin_Time_s","End_Time_s","Duration_ms","F0_20","F0_50","F0_80","F1_20","F1_50","F1_80","F2_20","F2_50","F2_80","F3_20","F3_50","F3_80","appsequence","vocalic","POA","Education","Age","Gender","POB","Manner","approximants_only"
"Ogbomoso10","swallows","w",18.62,18.67,50,172.8029292,171.5954561,170.2605696,534.2920106,537.4419046,541.0262832,1111.263051,1103.733328,1207.613802,2310.588367,2372.21545,2352.724349,"wV","prevocalic","bilabial","Degree","Young adult","male","south-west","glide","w"
"Ogbomoso10","swallows","l",18.72,18.79,70,167.1974884,168.0934141,174.0858236,388.8359805,350.6365537,401.5490547,1440.807224,1458.754386,1239.259756,2762.019751,2547.604103,2600.925631,"VlV","intervocalic","lateral","Degree","Young adult","male","south-west","liquid","l"
"Ogbomoso10","few","j",19.17,19.22716742,57.16742381,184.6682916,187.7028657,194.131497,365.4704909,377.8598376,402.3108769,2154.22342,2242.129981,2194.023868,3531.120245,3748.09487,2773.422288,"jV","prevocalic","palatal","Degree","Young adult","male","south-west","glide","j"
"Ogbomoso10","eulogy","j",19.86,19.93,70,156.7904769,160.4642765,161.1777745,325.8322041,329.993607,330.7164082,1938.365984,2043.189458,2092.173831,2663.751346,2646.106403,2503.149607,"jV","prevocalic","palatal","Degree","Young adult","male","south-west","glide","j"
"Ogbomoso10","wing","w",21.94,22.0439581,103.9581011,164.1597086,169.3836707,179.3171827,364.8742019,393.1615985,433.1313952,749.6274428,755.6955924,724.7108882,2597.282753,2547.324388,2565.356182,"wV","prevocalic","bilabial","Degree","Young adult","male","south-west","glide","w"
"Ogbomoso10","stew","j",23.56,23.67,110,204.2602373,211.2599219,216.2806505,418.2732693,423.5533476,442.6145784,2103.722599,2210.796255,1503.987862,3385.943792,2786.437968,2352.469843,"jV","prevocalic","palatal","Degree","Young adult","male","south-west","glide","j"
"Ogbomoso10","resides","r",24.19483418,24.26783498,73.00079585,153.6484847,149.8020798,144.6756998,412.5760588,386.4547666,373.462219,1364.794486,1453.27531,1567.281298,1978.470733,1889.28012,2397.895058,"rV","prevocalic","palatal","Degree","Young adult","male","south-west","liquid","r"
"Ogbomoso10","premises","r",24.97,25.02,50,168.6456535,167.955089,167.9162403,510.1097164,510.7812532,499.0851412,1403.319226,1360.384601,1351.836731,2224.671295,2091.71368,2055.976363,"rV","prevocalic","palatal","Degree","Young adult","male","south-west","liquid","r"
"Ogbomoso10","terrestrial","r",25.63,25.69706307,67.06306559,143.5432992,147.8475929,151.0942691,373.4957641,413.2187742,426.9353799,1324.64353,1442.202329,1599.55435,2280.357853,2151.223765,2155.757369,"rV","prevocalic","palatal","Degree","Young adult","male","south-west","liquid","r"
"Ogbomoso10","somewhere","w",26.87,26.9281469,58.1469048,188.9106064,189.332639,190.2352395,407.3586921,406.1599991,427.0180798,1367.392703,1668.21627,1851.486549,2212.037556,2202.54617,2323.251742,"wV","prevocalic","bilabial","Degree","Young adult","male","south-west","glide","w"
"Ogbomoso10","clockwise","l",27.27,27.32,50,161.5535471,164.0017851,166.0916162,483.8173674,490.7486769,491.0046941,1198.277568,1052.256819,970.3246311,2454.415226,2437.324564,2400.320909,"lV","prevocalic","lateral","Degree","Young adult","male","south-west","liquid","l"
"Ogbomoso10","clockwise","w",27.45,27.53048693,80.4869311,NA,161.7454283,162.1166932,635.5398723,526.8438317,508.5517553,1577.517629,675.4136213,934.2187574,3255.336448,2535.361403,2445.686,"wV","prevocalic","bilabial","Degree","Young adult","male","south-west","glide","w"
"Ogbomoso10","runaway","r",27.75,27.82512365,75.12365108,151.6638124,154.213775,152.4750305,414.1795327,475.2128336,471.8912245,1324.141786,1292.979054,1340.936965,2098.111951,2085.553596,2389.937336,"rV","prevocalic","palatal","Degree","Young adult","male","south-west","liquid","r"
"Ogbomoso10","runaway","w",27.99,28.08564943,95.64942708,130.1290154,133.3925995,137.3071547,426.3770236,392.7286551,401.9692774,1153.925571,1584.330568,1645.45581,3091.303563,3074.733084,3406.149249,"wV","prevocalic","bilabial","Degree","Young adult","male","south-west","glide","w"
"Ogbomoso10","where","w",28.68,28.71,30,162.0512477,164.1426651,165.9952629,270.3253642,416.6949678,454.0970643,515.7373312,1845.779367,1719.14463,2296.97942,3597.490877,2899.059549,"wV","prevocalic","bilabial","Degree","Young adult","male","south-west","glide","w"
"Ogbomoso10","fellows","l",29.38,29.43,50,151.630569,153.399486,153.0627393,315.8299278,332.9040165,352.2581787,1438.639992,1763.900213,1102.124171,2776.91441,2341.514927,2686.483293,"VlV","intervocalic","lateral","Degree","Young adult","male","south-west","liquid","l"
"Ogbomoso10","shallow","l",30.68,30.73,50,153.0083057,159.6066518,158.5147521,321.5716332,391.8907859,436.2755566,1345.091612,1260.362882,1330.342311,2868.088569,2550.914098,2352.081122,"VlV","intervocalic","lateral","Degree","Young adult","male","south-west","liquid","l"
"Ogbomoso10","roof-like","r",30.87,30.92,50,152.3147751,152.7149449,152.1798709,313.2803946,317.1755671,320.1639646,1028.532954,1029.149591,970.3109929,2868.322227,2439.204746,2131.266421,"rV","prevocalic","palatal","Degree","Young adult","male","south-west","liquid","r"
"Ogbomoso10","roof-like","l",31.17,31.25,80,154.5670577,147.698984,145.9391383,484.9775783,572.9239995,578.5626667,1384.515736,1094.726719,1024.211854,2264.462265,1517.185878,2120.541332,"lV","prevocalic","lateral","Degree","Young adult","male","south-west","liquid","l"
"Ogbomoso10","with","w",31.89,31.92,30,286.9240345,285.5645235,282.3662829,299.5213957,297.644927,295.1819458,2117.067504,1709.094595,1530.887912,3631.077581,2605.710016,2165.525517,"wV","prevocalic","bilabial","Degree","Young adult","male","south-west","glide","w"
"Ogbomoso10","narrow","r",32.38051608,32.41400269,33.4866036,177.6656619,178.7101537,179.9676253,520.6520662,512.9960365,510.1953432,1119.845533,1054.714474,1054.538165,2068.635839,2131.138246,2231.728734,"VrV","intervocalic","palatal","Degree","Young adult","male","south-west","liquid","r"
"Ogbomoso10","window","w",32.61,32.64,30,157.3175607,156.7457334,156.1666778,423.9564746,441.4815827,441.2831415,1087.562813,1820.612245,1214.244099,2171.204945,2974.882969,2469.465981,"wV","prevocalic","bilabial","Degree","Young adult","male","south-west","glide","w"
"Ogbomoso10","from","r",33.56,33.59,30,132.5622853,133.7615771,135.9284166,448.068621,389.9606446,363.7387283,1716.279241,1757.548093,1678.381108,3229.306968,3245.39143,3170.256102,"rV","prevocalic","palatal","Degree","Young adult","male","south-west","liquid","r"
"Ogbomoso10","rain","r",33.79,33.90277517,112.7751699,129.3435409,133.7407859,143.2439067,405.6930505,466.1141073,437.0504957,1328.365438,1604.004676,975.7555154,2799.097167,3071.275116,2294.882198,"rV","prevocalic","palatal","Degree","Young adult","male","south-west","liquid","r"
"Ogbomoso10","Newton","j",37.46682557,37.5425053,75.67972413,152.018785,152.5340639,152.7792083,393.428052,417.888887,406.380437,1533.62691,909.2617062,1052.97147,3190.873938,2280.542035,2298.550074,"jV","prevocalic","palatal","Degree","Young adult","male","south-west","glide","j"
"Ogbomoso10","was","w",41.2,41.23,30,169.1121382,167.292301,166.5712897,465.849092,474.7964485,479.9751736,1303.2643,1277.690423,1255.282891,3190.797808,2912.582851,2599.670607,"wV","prevocalic","bilabial","Degree","Young adult","male","south-west","glide","w"
"Ogbomoso10","sparrow","r",42.63,42.71862485,88.62484707,166.6685519,172.7878669,173.976727,501.3825676,465.8895402,454.7436888,1276.832345,937.7020946,918.2425245,2050.842697,1966.857788,2195.381646,"VrV","intervocalic","palatal","Degree","Young adult","male","south-west","liquid","r"
"Ogbomoso10","write","r",45.27,45.37640787,106.4078693,167.8814708,168.4350057,180.9147779,377.849229,416.505476,484.2040862,1004.464421,1055.373157,1069.128831,2460.810466,2888.717712,2284.945898,"rV","prevocalic","palatal","Degree","Young adult","male","south-west","liquid","r"
"Ogbomoso10","race","r",46.88,46.96154114,81.54114205,154.0756693,159.5647946,167.3716929,358.3250014,358.8280213,364.6773947,1457.265817,1264.33486,1348.155214,2498.609983,2305.717751,2229.852133,"rV","prevocalic","palatal","Degree","Young adult","male","south-west","liquid","r"
"Ogbomoso10","everyone","r",47.72,47.77150657,51.50656854,171.3156744,174.6153952,175.2743266,350.9124564,367.9362466,360.5580115,1521.210525,1573.575359,1583.010397,2045.237036,2009.991987,2040.567399,"rV","prevocalic","palatal","Degree","Young adult","male","south-west","liquid","r"
"Ogbomoso10","everyone","w",47.84,47.94295798,102.957979,148.0845152,133.2824263,125.8691348,462.0495785,400.5731407,385.9389547,744.1911761,760.0901875,742.0462486,2402.695091,2408.373866,2590.256206,"wV","prevocalic","bilabial","Degree","Young adult","male","south-west","glide","w"
"Ogbomoso10","follow","l",48.66,48.71900427,59.00426987,170.0754741,171.0014186,171.0088781,375.3744196,368.5560027,391.8424238,1008.348835,1011.361881,1003.812695,2506.709449,2511.022786,2500.864128,"VlV","intervocalic","lateral","Degree","Young adult","male","south-west","liquid","l"
"Ogbomoso10","Lord","l",48.92,49.02706745,107.0674515,126.4689644,134.3324134,137.7338604,367.9045648,293.2220217,306.110319,1294.704155,1310.188614,1327.592644,3138.981878,2973.444499,2625.659739,"lV","prevocalic","lateral","Degree","Young adult","male","south-west","liquid","l"
"Ogbomoso10","break","r",49.96,50.01,50,185.5956112,187.5831522,188.0736597,377.4930689,381.7044872,383.0068196,1700.169009,1666.668204,1558.455409,2233.988874,2300.686438,2246.765736,"rV","prevocalic","palatal","Degree","Young adult","male","south-west","liquid","r"
"Ogbomoso10","fallow","l",50.75226938,50.80517821,52.90883369,150.2451217,149.7731498,149.4308028,437.8978502,390.2622814,360.254383,1377.961101,1335.186843,1299.710354,2718.250716,2598.775694,2608.432991,"VlV","intervocalic","lateral","Degree","Young adult","male","south-west","liquid","l"
"Ogbomoso10","ground","r",51.06,51.13,70,132.2513049,127.8471589,122.7643542,499.0445866,500.8217044,489.0243551,1159.681801,1099.63485,1057.365865,2015.660893,2113.272985,2171.246923,"rV","prevocalic","palatal","Degree","Young adult","male","south-west","liquid","r"
"Ogbomoso10","read","r",53.92,53.98,60,162.7753959,168.658844,174.8481554,329.1095936,361.5916398,366.2367291,1348.623673,2238.022163,2275.290266,2410.414077,3900.867103,3882.907421,"rV","prevocalic","palatal","Degree","Young adult","male","south-west","liquid","r"
"Ogbomoso10","below","l",55.14,55.20988234,69.88234112,126.608126,131.17889,132.3883318,262.2206788,269.1363055,266.0964773,1652.848324,1656.088483,1634.199582,2881.967546,2751.524415,2778.657565,"VlV","intervocalic","lateral","Degree","Young adult","male","south-west","liquid","l"
"Ogbomoso10","year","j",55.78,55.84,60,134.1858929,131.7786578,129.2287714,329.5695503,376.6449914,385.3706869,2315.361038,2429.303281,2349.094703,3331.042996,2776.028589,4142.597467,"jV","prevocalic","palatal","Degree","Young adult","male","south-west","glide","j"
"Ogbomoso10","read","r",57.61,57.73,120,153.161116,155.1606354,170.1943518,340.3883761,328.9947297,355.9888494,1052.069165,1378.602943,1692.159222,2540.668246,2025.884322,3224.374131,"rV","prevocalic","palatal","Degree","Young adult","male","south-west","liquid","r"
"Ogbomoso10","write","r",58.78,58.86403868,84.03867679,150.3502842,158.5762028,161.2477443,432.425734,478.8026741,499.6330178,1088.049058,1231.931204,1174.85813,1934.656014,2097.135586,1972.174526,"rV","prevocalic","palatal","Degree","Young adult","male","south-west","liquid","r"
"Ogbomoso10","rain","r",59.94,59.99975454,59.75454006,147.6779557,151.6747731,155.8765154,340.3133483,352.5853532,409.3417605,1042.589526,1019.256083,1004.563767,2239.977776,1987.192803,2673.361308,"rV","prevocalic","palatal","Degree","Young adult","male","south-west","liquid","r"
"Ogbomoso10","race","r",61.11,61.19024542,80.2454189,148.6382391,154.6816937,158.016554,339.2063265,370.3462927,421.5838962,1047.168775,1086.922275,1340.66685,2732.260774,2519.950921,2183.734756,"rV","prevocalic","palatal","Degree","Young adult","male","south-west","liquid","r"
"Ogbomoso10","wrap","r",62.2,62.29194227,91.94226875,146.2670297,151.0910276,153.60824,440.7933987,483.2155078,563.1868793,1313.922342,1337.636448,1408.000356,1725.44079,1760.607677,2371.731665,"rV","prevocalic","palatal","Degree","Young adult","male","south-west","liquid","r"
"Ogbomoso10","trade","r",63.32,63.37795463,57.95463387,164.8549625,160.912637,154.962051,397.1581075,410.3839243,410.0042283,1457.23214,1408.78032,1899.868665,1914.444761,2114.285769,2012.363206,"rV","prevocalic","palatal","Degree","Young adult","male","south-west","liquid","r"
"Ogbomoso10","sparrow","l",64.51935055,64.59503028,75.67972413,139.135514,131.6354623,124.4599114,453.7821954,442.9168395,441.6915959,1040.19467,1110.875201,1098.08769,1748.897547,1779.805601,1951.964014,"VlV","intervocalic","lateral","Degree","Young adult","male","south-west","liquid","l"
"Ogbomoso10","lyric","l",65.48,65.58,100,148.1949663,153.5435483,162.5376102,318.7138131,328.9123164,353.4060279,1510.04381,1676.408322,1812.46789,3220.939131,3057.260571,2640.637401,"lV","prevocalic","lateral","Degree","Young adult","male","south-west","liquid","l"
"Ogbomoso10","lyric","r",65.62,65.69434056,74.34056022,159.1213028,153.5017584,148.3532326,332.7615354,321.0088744,321.174875,1391.171527,1402.043589,1393.111297,2087.992883,1994.972302,2299.365459,"rV","prevocalic","palatal","Degree","Young adult","male","south-west","liquid","r"
"Ogbomoso10","bridge","r",66.67,66.74,70,162.328408,163.3794409,163.0868933,343.7476177,340.7123095,340.7536971,1261.218299,1328.086459,1757.322583,2382.489192,2266.045697,2272.995508,"rV","prevocalic","palatal","Degree","Young adult","male","south-west","liquid","r"
"Ogbomoso10","terrestrial","r",67.64,67.7,60,153.1051018,153.9584763,154.5519629,417.335781,455.8463184,465.8875319,1281.572558,1381.796,1425.296235,2751.262732,2285.928875,2606.976238,"rV","prevocalic","palatal","Degree","Young adult","male","south-west","liquid","r"
"Ogbomoso10","wing","w",68.78,68.83947019,59.47018637,158.4825252,162.5933502,163.7837103,441.9560357,412.9348483,429.9503759,780.0959156,898.4187462,999.1824425,2397.495264,2410.546925,2380.212896,"wV","prevocalic","bilabial","Degree","Young adult","male","south-west","glide","w"
"Ogbomoso10","way","w",69.7,69.7834519,83.45190242,151.0285781,151.4206451,158.3921844,379.4752815,344.9483179,353.0978993,433.1097651,650.9399867,748.4423929,2308.302151,2288.184577,2322.07133,"wV","prevocalic","bilabial","Degree","Young adult","male","south-west","glide","w"
"Ogbomoso10","why","w",70.71,70.77638838,66.38837899,140.2216304,143.2851861,146.667321,485.0761516,418.3055862,460.7157339,710.9092753,787.4021045,946.831434,2838.796521,2425.354036,2514.758474,"wV","prevocalic","bilabial","Degree","Young adult","male","south-west","glide","w"
"Ogbomoso10","awake","w",71.8,71.88744279,87.44278756,142.5763615,147.5205684,152.9498663,447.6188316,467.0989644,457.2369133,916.4605301,880.1110141,801.5453653,2050.895124,2217.399296,2353.625478,"wV","prevocalic","bilabial","Degree","Young adult","male","south-west","glide","w"
"Ogbomoso10","runway","r",72.76,72.82748418,67.48418409,158.7473065,158.9023617,158.7779195,481.2960964,483.7991281,484.6489856,1168.456613,943.6007861,971.7375939,2286.005627,2390.263005,2363.568238,"rV","prevocalic","palatal","Degree","Young adult","male","south-west","liquid","r"
"Ogbomoso10","runway","w",72.95,73.00630265,56.30264731,160.6591818,156.5720605,153.0489979,484.1243949,521.5862351,481.219246,1906.8088,975.6477311,1162.217864,2762.259795,2482.285958,2644.18672,"wV","prevocalic","bilabial","Degree","Young adult","male","south-west","glide","w"
"Ogbomoso10","what","w",73.78,73.8576958,77.69579689,151.2811778,154.6973605,156.8690766,429.6602039,466.5830953,470.9486559,725.670117,815.0546122,913.3665234,2231.678959,2513.206518,2491.936945,"wV","prevocalic","bilabial","Degree","Young adult","male","south-west","glide","w"
"Ogbomoso10","clockwise","l",74.77,74.86,90,164.056021,165.7601944,162.9885636,419.9084503,506.3877094,510.7398544,1207.104125,1314.62355,1166.058985,2048.248677,2572.763074,1782.590985,"lV","prevocalic","lateral","Degree","Young adult","male","south-west","liquid","l"
"Ogbomoso10","clockwise","w",75.03,75.09365482,63.65482326,138.8192206,134.1930457,129.320001,497.8838057,545.3283071,541.136197,920.2390901,1043.021484,1188.698131,2123.573743,2030.734352,1511.190255,"wV","prevocalic","bilabial","Degree","Young adult","male","south-west","glide","w"
"Ogbomoso10","somewhere","w",75.87,75.93355501,63.55500877,174.9549405,169.9098167,159.087889,560.5671649,530.6080427,484.4302878,1010.853789,877.9879125,1009.605737,2464.999499,2519.843805,2493.364343,"wV","prevocalic","bilabial","Degree","Young adult","male","south-west","glide","w"
"Ogbomoso10","newswire","j",76.71,76.79,80,170.1827439,169.7135295,166.9561853,424.6415969,409.1759419,405.328529,739.8719522,1172.481121,772.1235218,2526.983646,2422.402799,2504.719706,"jV","prevocalic","palatal","Degree","Young adult","male","south-west","glide","j"
"Ogbomoso10","newswire","w",76.92,76.9714973,51.49729961,147.5597874,144.4239045,141.2460198,444.425289,460.8411575,517.108338,1149.780409,1115.217856,1151.748278,2512.097698,2506.746955,2767.766543,"wV","prevocalic","bilabial","Degree","Young adult","male","south-west","glide","w"
"Ogbomoso10","you","j",78.64,78.72931981,89.31981027,152.0609503,157.380182,165.3933301,343.9727818,321.3947162,333.159896,2969.677743,2525.601446,2636.904584,3919.415319,3190.97358,3028.583942,"jV","prevocalic","palatal","Degree","Young adult","male","south-west","glide","j"
"Ogbomoso10","year","j",79.65,79.72043189,70.43189166,148.2512851,155.2260987,158.7206804,330.6704703,346.6385148,344.1250869,2279.85643,2332.671125,2315.977572,4098.936171,4100.64276,4103.330863,"jV","prevocalic","palatal","Degree","Young adult","male","south-west","glide","j"
